
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+00

        10  1.298121E-08  1.904676E-08 -3.650532E-09
        11  1.823807E-08  4.308743E-08 -6.043859E-09
        12  2.446173E-08  7.737845E-08 -7.977300E-09
        13  3.007561E-08  1.223657E-07 -1.022211E-08
        14  3.588024E-08  1.774658E-07 -1.216630E-08
        15  4.190168E-08  2.433070E-07 -1.441724E-08
        16  4.721007E-08  3.195249E-07 -1.667326E-08
        17  5.326584E-08  4.059647E-07 -1.805227E-08
        18  6.842764E-09  4.197567E-09  2.608526E-10
        19  1.328126E-08  1.947136E-08 -1.321344E-09
        20  1.849911E-08  4.386660E-08 -3.811639E-09
        21  2.470145E-08  7.930535E-08 -5.779669E-09
        22  3.033474E-08  1.248092E-07 -7.985397E-09
        23  3.612026E-08  1.809869E-07 -9.962578E-09
        24  4.215986E-08  2.473530E-07 -1.222052E-08
        25  4.750295E-08  3.245559E-07 -1.429784E-08
        26  5.330470E-08  4.124598E-07 -1.559751E-08
        27  5.751751E-09  5.221589E-09  1.561620E-10
        28  1.105369E-08  1.956163E-08 -2.195930E-09
        29  1.529196E-08  4.365180E-08 -5.120149E-09
        30  2.046673E-08  7.790600E-08 -8.180307E-09
        31  2.501794E-08  1.229460E-07 -1.095171E-08
        32  2.980783E-08  1.779855E-07 -1.395236E-08
        33  3.473377E-08  2.439376E-07 -1.680612E-08
        34  3.907696E-08  3.199145E-07 -1.996561E-08
        35  4.398057E-08  4.067704E-07 -2.185985E-08
        36  5.820611E-09  4.738156E-09 -8.383041E-10
        37  1.136110E-08  1.987639E-08 -3.321096E-09
        38  1.552351E-08  4.444564E-08 -6.321583E-09
        39  2.071368E-08  7.976567E-08 -9.347848E-09
        40  2.527581E-08  1.253402E-07 -1.210276E-08
        41  3.005168E-08  1.814569E-07 -1.512391E-08
        42  3.500167E-08  2.478778E-07 -1.796136E-08
        43  3.932100E-08  3.251229E-07 -2.108769E-08
        44  4.405282E-08  4.124175E-07 -2.280057E-08

 displacements (vx,vy,vz) for set NALL and time  0.4000000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  1.023151E-07  8.214220E-07 -2.748511E-08
         6  1.021371E-07  8.141155E-07 -3.155506E-08
